"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"gene9934",4.72780521455356e-117,1.36499151004878,0.802,0.072,9.32206411521163e-111,"10","gene9934"
"RNF2202",5.30921763792243e-117,1.65372916334337,0.951,0.113,1.04684658052265e-110,"10","RNF220"
"srp-1.1",5.38535362877517e-117,1.65111047232429,0.827,0.079,1.06185871735983e-110,"10","srp-1.1"
"gene8591",6.36780951158067e-117,1.66981375411033,0.864,0.088,1.25557475078877e-110,"10","gene859"
"TASP11",7.96541872522937e-117,2.24056187076934,0.926,0.114,1.57058382677272e-110,"10","TASP1"
"gene43422",1.0946415635801e-116,2.25735711331232,0.938,0.119,2.15836278691374e-110,"10","gene4342"
"gene5999",1.14181602328583e-116,1.1351244598704,0.728,0.056,2.25137916936191e-110,"10","gene5999"
"gene58011",1.22785779017149e-116,1.76395964634236,0.877,0.096,2.42103228134401e-110,"10","gene5801"
"gene36491",1.84284927963851e-116,2.76167538800268,0.988,0.142,3.63364359567507e-110,"10","gene3649"
"REV12",2.09832554738899e-116,2.0131243893046,0.877,0.098,4.13737969304089e-110,"10","REV1"
"MNS1",2.10287627623296e-116,1.13473265385498,0.704,0.052,4.14635260629116e-110,"10","MNS1"
"gene57301",2.2593089536664e-116,1.76641948503016,0.914,0.107,4.45479920731859e-110,"10","gene5730"
"gene78061",3.15632650153884e-116,2.13246221237713,0.951,0.118,6.22349624838871e-110,"10","gene7806"
"AMACR",4.91618551558769e-116,1.79802512258319,0.877,0.095,9.69350353891658e-110,"10","AMACR"
"gene133112",5.39280773074007e-116,2.11002400010005,0.877,0.097,1.06332848215099e-109,"10","gene13311"
"gene13828",5.53211922759731e-116,1.58037770341612,0.827,0.082,1.09079726833727e-109,"10","gene13828"
"gene51802",7.06133802149093e-116,1.43564905921879,0.802,0.073,1.39232144278888e-109,"10","gene5180"
"gene3746",7.60241186928179e-116,1.22286221363293,0.704,0.053,1.4990078410492e-109,"10","gene3746"
"PMCA",7.66354746576674e-116,1.6849597815774,0.864,0.09,1.5110622706268e-109,"10","PMCA"
"gene10922",7.79266502999474e-116,1.56548395406399,0.84,0.082,1.53652106508872e-109,"10","gene1092"
"gene145491",9.77127869742247e-116,2.12893798189659,0.914,0.111,1.92665480854789e-109,"10","gene14549"
"gene11222",1.05354282539712e-115,2.56624009327309,0.975,0.136,2.07732622660525e-109,"10","gene1122"
"CSNK1E1",1.09903434055958e-115,1.7162757844315,0.864,0.091,2.16702425810138e-109,"10","CSNK1E"
"gene5586",1.11223264747484e-115,2.55606574728168,0.988,0.141,2.19304805935646e-109,"10","gene5586"
"gene135691",1.44014884813731e-115,1.96605329955461,0.926,0.113,2.83961781176128e-109,"10","gene13569"
"gene101041",1.56457851420514e-115,1.64935557393189,0.852,0.088,3.08496237911953e-109,"10","gene10104"
"PSMG4.1",1.67169040869799e-115,2.63477346401874,0.951,0.126,3.29616057842149e-109,"10","PSMG4.1"
"gene19832",1.78748760847656e-115,1.22937746534062,0.728,0.057,3.52448405447648e-109,"10","gene1983"
"gene111661",2.21298100122832e-115,2.07787510483548,0.926,0.118,4.36345192811495e-109,"10","gene11166"
"gene118802",2.27627408710624e-115,3.30309356085202,1,0.152,4.48825026007399e-109,"10","gene11880"
"NUDT3",2.80177119876079e-115,1.5615381190138,0.84,0.083,5.52440076647018e-109,"10","NUDT3"
"FIG4",3.3941957613418e-115,1.75219430880936,0.864,0.093,6.69251567501298e-109,"10","FIG4"
"gene7762",4.87702646217421e-115,1.48934976395952,0.765,0.067,9.61629155787138e-109,"10","gene7762"
"gene3070",5.67979075175511e-115,1.33170942580286,0.741,0.062,1.11991444541454e-108,"10","gene3070"
"gene14043",6.47671468786525e-115,1.79105512491827,0.864,0.093,1.27704816159424e-108,"10","gene14043"
"ARFRP11",7.53617352672365e-115,1.58452287774835,0.901,0.1,1.48594727598379e-108,"10","ARFRP1"
"gene29321",7.64907581793599e-115,1.81218579637611,0.84,0.088,1.50820881912427e-108,"10","gene2932"
"gene52262",8.89962734701148e-115,2.04845041366363,0.963,0.129,1.75478669203519e-108,"10","gene5226"
"cid.12",1.03716326079763e-114,2.43762920527478,0.914,0.109,2.04502977096751e-108,"10","cid.1"
"gene21182",1.05523214842799e-114,1.92466082995334,0.938,0.119,2.08065715435933e-108,"10","gene2118"
"gene63761",1.18016579743008e-114,2.03604983308825,0.938,0.116,2.32699545158015e-108,"10","gene6376"
"gene85071",1.3694817591159e-114,2.77631392977144,0.975,0.138,2.70027976698205e-108,"10","gene8507"
"gene109872",1.37748909915059e-114,2.39984386304044,0.963,0.133,2.71606826371748e-108,"10","gene10987"
"gene40421",1.82371662274551e-114,1.72818745936267,0.889,0.101,3.59591872204832e-108,"10","gene4042"
"TUBA1C1",1.82792371306883e-114,2.3346295625207,0.852,0.091,3.6042140650146e-108,"10","TUBA1C"
"gene50812",1.86225983973792e-114,1.86328175482802,0.914,0.109,3.67191642578276e-108,"10","gene5081"
"BCDIN3D",1.8895884456296e-114,1.8303849326371,0.728,0.06,3.7258016864355e-108,"10","BCDIN3D"
"RABGGTB",2.31930889486141e-114,1.71935045327994,0.889,0.102,4.57310427136966e-108,"10","RABGGTB"
"gene26791",2.32467593604417e-114,1.8837044725814,0.864,0.093,4.58368675092289e-108,"10","gene2679"
"gene70531",2.33966131651778e-114,2.16953286224128,0.765,0.069,4.61323421982788e-108,"10","gene7053"
"TMEM222",2.46881133084011e-114,1.53572166500953,0.827,0.082,4.86788614801798e-108,"10","TMEM222"
"gene48442",2.71094834270536e-114,2.76965299316281,0.988,0.143,5.34532052757433e-108,"10","gene4844"
"gene96983",2.95186669372191e-114,1.8586894835968,0.901,0.104,5.82035200894626e-108,"10","gene9698"
"gene10582",3.11804928666181e-114,1.86892436351332,0.938,0.117,6.14802303512327e-108,"10","gene1058"
"METTL181",3.36724142891705e-114,2.53544490531869,0.963,0.133,6.63936838919149e-108,"10","METTL18"
"gene12123",3.36916513703004e-114,1.36390873862515,0.741,0.063,6.6431614664344e-108,"10","gene12123"
"gene1967",4.87051832286779e-114,1.46632798236724,0.864,0.091,9.60345911466954e-108,"10","gene1967"
"gene102612",4.88017883415052e-114,3.08886528851076,0.988,0.148,9.62250725677279e-108,"10","gene10261"
"ENOSF1",6.8563837365436e-114,1.47921843692426,0.778,0.07,1.35190952016811e-107,"10","ENOSF1"
"gene140341",8.19890057076534e-114,2.95429626698787,0.963,0.135,1.61662067971083e-107,"10","gene14034"
"IAP1",8.31230212322683e-114,1.69517713128228,0.864,0.095,1.63898066483789e-107,"10","IAP1"
"gene967",9.24119241964899e-114,1.53833514262199,0.728,0.061,1.82213488770202e-107,"10","gene967"
"LOC119766843",9.91063310252805e-114,3.25361419674136,1,0.15,1.9541320551809e-107,"10","LOC119766843"
"gene11838",1.26985616479975e-113,1.34952789290601,0.753,0.065,2.5038427025124e-107,"10","gene11838"
"gene5518",1.82216474346631e-113,1.91098626706411,0.914,0.108,3.59285879942392e-107,"10","gene5518"
"gene83791",1.89186161710419e-113,2.26779371149887,0.988,0.137,3.73028381911004e-107,"10","gene8379"
"gene37302",2.07494684827059e-113,2.2085276291496,0.938,0.124,4.09128267291808e-107,"10","gene3730"
"CCDC51",2.29170560391293e-113,1.92609768091985,0.901,0.105,4.51867739963213e-107,"10","CCDC51"
"gene77182",3.76395465934277e-113,2.04996597725546,0.951,0.125,7.42158889142308e-107,"10","gene7718"
"gene8770",4.21014650917422e-113,1.37133303692261,0.802,0.076,8.30136900990379e-107,"10","gene8770"
"gene58461",4.79657967037063e-113,2.16336297094192,0.963,0.131,9.4576703547923e-107,"10","gene5846"
"gene1817",5.22723159654537e-113,1.3096682656087,0.778,0.07,1.03068095821831e-106,"10","gene1817"
"gene6940",5.80508814122503e-113,1.60796113908736,0.827,0.084,1.14461999577249e-106,"10","gene6940"
"NUP54",6.18883516662518e-113,1.59410139995338,0.852,0.091,1.22028543062987e-106,"10","NUP54"
"gene107481",8.81470239786566e-113,2.28228899637907,0.975,0.142,1.73804158970988e-106,"10","gene10748"
"gene38142",8.87078108041375e-113,1.82481434508266,0.914,0.113,1.74909892076491e-106,"10","gene3814"
"gene68531",9.11304310748202e-113,1.67923182767971,0.802,0.077,1.7968670086307e-106,"10","gene6853"
"gene1824",9.38277070927986e-113,2.34837025152807,0.963,0.134,1.85005062943347e-106,"10","gene1824"
"GAB1",9.39044044602036e-113,1.5522097877981,0.827,0.086,1.8515629120762e-106,"10","GAB1"
"gene116121",9.95475838868654e-113,1.39466851081162,0.815,0.079,1.96283247171679e-106,"10","gene11612"
"gene1732",1.03702291324269e-112,1.19438176407293,0.716,0.057,2.04475304025501e-106,"10","gene1732"
"gene69071",1.05170453944756e-112,1.97142261776498,0.914,0.112,2.07370158076934e-106,"10","gene6907"
"mRpL531",1.15089680109174e-112,2.21725461700609,0.926,0.117,2.26928422024304e-106,"10","mRpL53"
"PPOX2",1.34527074789815e-112,2.81520677497461,1,0.157,2.65254163298041e-106,"10","PPOX"
"DGCR14",1.67672422312681e-112,2.05756535571107,0.901,0.109,3.30608601712296e-106,"10","DGCR14"
"gene1870",1.97030127250374e-112,1.30355082164036,0.79,0.074,3.88494744496308e-106,"10","gene1870"
"gene14551",2.24058398061005e-112,2.44028269897899,0.938,0.127,4.4178781855198e-106,"10","gene14551"
"gene92603",2.46552902057694e-112,2.55709200917785,1,0.152,4.86141424290964e-106,"10","gene9260"
"gene76132",3.26455427585616e-112,1.89665101036001,0.901,0.108,6.43689468708222e-106,"10","gene7613"
"TMEM30A1",3.27162696659524e-112,1.71856328406838,0.84,0.09,6.45084028626506e-106,"10","TMEM30A"
"MAP3K111",4.75824616329706e-112,1.58550046164892,0.84,0.088,9.38208614721946e-106,"10","MAP3K11"
"gene74941",4.92470691911125e-112,2.40689358948029,0.975,0.14,9.71030564187837e-106,"10","gene7494"
"ALG10",5.20849689650832e-112,2.49764904170849,0.988,0.145,1.0269869381181e-105,"10","ALG10"
"RXRA",5.92275409480332e-112,1.76420071433636,0.889,0.103,1.16782081546907e-105,"10","RXRA"
"INTS10",6.16347248935266e-112,1.65346784520053,0.864,0.096,1.21528453712986e-105,"10","INTS10"
"gene25001",6.17090296136631e-112,3.08931353926499,0.988,0.152,1.21674964267829e-105,"10","gene2500"
"gene5485",6.67870550924335e-112,1.859046283531,0.877,0.103,1.31687576239671e-105,"10","gene5485"
"TAF11",7.77481631773576e-112,1.18454458051634,0.728,0.059,1.53300173989444e-105,"10","TAF11"
"gene125182",8.76724131788445e-112,2.42803291336022,0.975,0.143,1.72868343702626e-105,"10","gene12518"
"gene116261",9.28780575248513e-112,1.75083151657483,0.877,0.101,1.83132588558798e-105,"10","gene11626"
"ALKBH61",9.63891575384053e-112,1.43796343389527,0.864,0.09,1.90055610543823e-105,"10","ALKBH6"
"gene2185",1.02820425151331e-111,1.99957261394514,0.951,0.126,2.02736481753413e-105,"10","gene2185"
"gene71462",1.26029216321851e-111,1.82004355569731,0.889,0.104,2.48498485370259e-105,"10","gene7146"
"gene5287",1.30999643169793e-111,1.52167541964999,0.827,0.085,2.5829893941897e-105,"10","gene5287"
"DBR1",1.37911965221778e-111,1.72711132070444,0.852,0.094,2.71928331161936e-105,"10","DBR1"
"TUBA8",1.44673424470603e-111,3.09132310596041,0.988,0.147,2.85260258720185e-105,"10","TUBA8"
"gene31832",1.49628869843668e-111,2.43854549304194,0.975,0.141,2.95031173000863e-105,"10","gene3183"
"gene13066",1.84028974861014e-111,2.33064247088271,0.926,0.118,3.6285968326913e-105,"10","gene13066"
"RNPC31",2.50516621768052e-111,2.01499372837072,0.926,0.121,4.93956900521022e-105,"10","RNPC3"
"gene6461",2.61080155442197e-111,1.48883538177681,0.79,0.075,5.14785579733619e-105,"10","gene6461"
"RBM171",3.04773186895785e-111,2.19958867807474,0.951,0.133,6.00937445581326e-105,"10","RBM17"
"DHRS11.3",3.62414690164845e-111,2.68155735052483,0.938,0.13,7.14592252576603e-105,"10","DHRS11.3"
"gene213",4.86126260861477e-111,3.29006097547536,0.988,0.152,9.585209132324e-105,"10","gene213"
"ORC3",4.97432477919408e-111,1.23853452937858,0.704,0.055,9.80813980635026e-105,"10","ORC3"
"gene64742",5.85273683817807e-111,1.69119629441724,0.852,0.094,1.15401514188881e-104,"10","gene6474"
"C6orf1361",5.94848824292387e-111,2.28667142696914,0.963,0.133,1.17289495384499e-104,"10","C6orf136"
"gene44642",6.55124896895619e-111,1.75830039680545,0.864,0.098,1.29174448082863e-104,"10","gene4464"
"gene25951",6.65638676613063e-111,1.44054155909599,0.815,0.08,1.31247505752784e-104,"10","gene2595"
"gene78671",7.57319329886147e-111,1.70626821186171,0.864,0.095,1.493246660661e-104,"10","gene7867"
"WARS22",8.88137885811599e-111,2.14512441190965,0.975,0.141,1.75118854076268e-104,"10","WARS2"
"gene31231",9.4300758073798e-111,1.87326765341957,0.889,0.105,1.85937802634285e-104,"10","gene3123"
"VPS33A",1.07947944754356e-110,1.3908527820872,0.815,0.082,2.12846683913237e-104,"10","VPS33A"
"gene77521",1.1116867720093e-110,1.98861918851954,0.938,0.122,2.19197172776965e-104,"10","gene7752"
"CCNB21",1.23758317764558e-110,2.64196862063944,1,0.153,2.4402083432722e-104,"10","CCNB2"
"GLE11",1.37312175816677e-110,2.48898880750959,0.975,0.145,2.7074569460306e-104,"10","GLE1"
"gene84302",1.3829347670517e-110,1.95701114368864,0.914,0.114,2.72680577573849e-104,"10","gene8430"
"gene20091",1.48414006312552e-110,1.63461684228006,0.802,0.08,2.92635762188793e-104,"10","gene2009"
"gene94592",1.48654600232171e-110,2.16088663633433,0.901,0.111,2.93110153971584e-104,"10","gene9459"
"SEPP1",1.49141720728557e-110,1.42052667873264,0.741,0.064,2.94070635271695e-104,"10","SEPP1"
"gene1138",1.55555587470295e-110,1.50597048967472,0.827,0.084,3.06717196261317e-104,"10","gene1138"
"spz",1.60304007993388e-110,2.292469744931,0.951,0.135,3.16079908672988e-104,"10","spz"
"gene116963",2.13017641244836e-110,2.0327432045371,0.963,0.133,4.20018173177429e-104,"10","gene11696"
"gene78232",2.15221411535906e-110,1.81364563940642,0.926,0.117,4.24363463860157e-104,"10","gene7823"
"C5orf22",2.1579514526968e-110,1.24855675130531,0.741,0.064,4.25494725070927e-104,"10","C5orf22"
"TTC1",2.24698740389144e-110,1.99912545504357,0.877,0.102,4.43050415458515e-104,"10","TTC1"
"gene144771",3.67714688534002e-110,1.88593679985968,0.926,0.116,7.25042540260985e-104,"10","gene14477"
"gene10506",5.80106943318039e-110,1.5681954919708,0.802,0.082,1.14382760580817e-103,"10","gene10506"
"GLUL.12",5.93075342941429e-110,2.83990112316706,0.963,0.145,1.16939808667079e-103,"10","GLUL.1"
"C15orf401",6.21862890567452e-110,2.1186252855889,0.889,0.108,1.22616002006505e-103,"10","C15orf40"
"gene9785",6.50979064091237e-110,1.81934859196463,0.852,0.098,1.28356992255909e-103,"10","gene9785"
"MAEL2",7.7934845430716e-110,1.2914834536798,0.815,0.08,1.53668265282551e-103,"10","MAEL"
"gene9590",8.26661881772546e-110,1.63827308645763,0.852,0.094,1.62997304537066e-103,"10","gene9590"
"gene109812",9.68762630952139e-110,1.57106881504941,0.889,0.103,1.91016062386777e-103,"10","gene10981"
"gene66651",1.0161525670105e-109,1.24927815895809,0.815,0.078,2.00360187246065e-103,"10","gene6665"
"gene29731",1.19327497498054e-109,2.00121109780964,0.938,0.126,2.35284351174281e-103,"10","gene2973"
"GULP1",1.24898685438827e-109,1.19171280324702,0.741,0.063,2.46269357710064e-103,"10","GULP1"
"gene72001",1.35379754584468e-109,2.19182251881174,0.938,0.123,2.66935437241189e-103,"10","gene7200"
"imd",1.70228014931675e-109,1.82278121593413,0.901,0.11,3.35647599125575e-103,"10","imd"
"gene5119",2.26838342962639e-109,1.83922942792335,0.815,0.086,4.47269183251613e-103,"10","gene5119"
"gene117741",2.31024885837168e-109,2.17547413456208,0.926,0.126,4.55524011724093e-103,"10","gene11774"
"gene3112",2.46797818859724e-109,1.69456271120943,0.852,0.095,4.86624339730117e-103,"10","gene3112"
"BRMS1L2",2.53801171344508e-109,1.91477986718281,0.926,0.118,5.00433221002048e-103,"10","BRMS1L"
"gene22901",2.77735656341957e-109,1.33161511752404,0.728,0.063,5.47626113599223e-103,"10","gene2290"
"PPWD12",3.04388698929321e-109,1.90139048995563,0.926,0.123,6.00179330279985e-103,"10","PPWD1"
"gene70232",3.07848098051832e-109,2.04550021045143,0.926,0.121,6.07000410877994e-103,"10","gene7023"
"gene146111",3.48712340479017e-109,3.01835162802495,0.988,0.153,6.87574603476523e-103,"10","gene14611"
"gene13531",4.31907342720624e-109,1.9053888166699,0.914,0.116,8.51614598731418e-103,"10","gene1353"
"gene26611",4.44536289733893e-109,1.77965018028903,0.864,0.1,8.76515762891673e-103,"10","gene2661"
"gene54122",4.54745138735977e-109,2.15274789069493,0.926,0.124,8.96645091538079e-103,"10","gene5412"
"gene65761",5.66665614259408e-109,1.9312072487533,0.84,0.093,1.11732462491283e-102,"10","gene6576"
"gene77771",5.75838294621233e-109,1.87911732093057,0.926,0.122,1.1354108849343e-102,"10","gene7777"
"PUS10.1",6.2486283632207e-109,1.33653055237713,0.753,0.067,1.23207517210655e-102,"10","PUS10.1"
"PDHB.1",6.30248411756817e-109,1.36778521666067,0.753,0.069,1.24269419662674e-102,"10","PDHB.1"
"POLR3E",7.45856949850295e-109,1.59410139995338,0.815,0.085,1.47064567843817e-102,"10","POLR3E"
"MRGBP1",9.32937594005037e-109,2.58081379864713,0.975,0.15,1.83952249979221e-102,"10","MRGBP"
"gene9158",9.80990327200188e-109,1.60494610133193,0.778,0.076,1.93427062062795e-102,"10","gene9158"
"gene125072",1.0903249405873e-108,1.60574912619083,0.802,0.082,2.14985147257784e-102,"10","gene12507"
"gene14032",1.12401163736012e-108,2.92339815750896,0.975,0.153,2.21627331799972e-102,"10","gene1403"
"TSC1",1.33255613653021e-108,1.41742093785314,0.753,0.07,2.62747155987184e-102,"10","TSC1"
"CTU2",1.35529980858093e-108,1.32178569938294,0.79,0.076,2.67231646346887e-102,"10","CTU2"
"gene36171",1.71384515082488e-108,1.84575474224399,0.765,0.073,3.37927931767441e-102,"10","gene3617"
"gene48491",2.31306568395787e-108,2.6380626810325,0.975,0.151,4.56079420154098e-102,"10","gene4849"
"gene29482",2.79629039636414e-108,2.01629676717349,0.975,0.146,5.51359397790217e-102,"10","gene2948"
"gene38451",2.86130507773926e-108,2.01306582159888,0.951,0.138,5.64178687094761e-102,"10","gene3845"
"gene11331",2.95701030236145e-108,1.04476141212674,0.704,0.057,5.83049393471209e-102,"10","gene11331"
"NDOR1.11",3.23978951551342e-108,1.66855110820973,0.901,0.111,6.38806469658213e-102,"10","NDOR1.1"
"gene80323",3.26468496650656e-108,2.48184350596929,0.926,0.129,6.43715237676421e-102,"10","gene8032"
"gene2324",3.44676942313034e-108,2.64173328264621,0.975,0.15,6.79617795036551e-102,"10","gene2324"
"GCSH",4.08975819073647e-108,1.39490245503649,0.79,0.077,8.06399298185922e-102,"10","GCSH"
"gene16131",5.47588190489884e-108,2.54697313943195,0.988,0.151,1.079708657363e-101,"10","gene1613"
"gene74921",5.84976247795586e-108,1.7541911188733,0.827,0.09,1.15342867151969e-101,"10","gene7492"
"MNS1.12",7.26858775037151e-108,2.10865837566217,0.938,0.131,1.43318597025583e-101,"10","MNS1.1"
"gene9266",7.37488762976503e-108,1.6337396732947,0.765,0.073,1.45414568086521e-101,"10","gene9266"
"RNF4.12",8.32281999541532e-108,2.06743561616529,0.889,0.109,1.64105452944201e-101,"10","RNF4.1"
"gene3300",9.24028953162559e-108,1.54038031223462,0.802,0.083,1.82195686048513e-101,"10","gene3300"
"gene115271",1.04662576170874e-107,2.35122970401403,0.988,0.152,2.06368748552648e-101,"10","gene11527"
"TSPAN132",1.15848329688976e-107,1.95600909945416,0.914,0.117,2.28424291609227e-101,"10","TSPAN13"
"MOV10B.12",1.79795149604127e-107,2.71578682315793,1,0.164,3.54511625617387e-101,"10","MOV10B.1"
"gene5625",1.96874941298235e-107,1.45667978139341,0.852,0.094,3.88188756129619e-101,"10","gene5625"
"gene96351",2.18019040790568e-107,1.1717022753062,0.741,0.065,4.29879697735926e-101,"10","gene9635"
"PABPC41",2.19649349480421e-107,2.81867931536446,0.975,0.153,4.33094263786069e-101,"10","PABPC4"
"THOC32",2.96772419664974e-107,2.25548499238828,0.963,0.142,5.85161908791672e-101,"10","THOC3"
"PDS5A",3.27286833573185e-107,1.56012040414094,0.864,0.098,6.45328795958428e-101,"10","PDS5A"
"gene91593",3.31642296160523e-107,2.39305671747642,0.975,0.152,6.53916692381399e-101,"10","gene9159"
"FTSJ21",3.63523190947958e-107,2.22789904159974,0.877,0.109,7.1677794232121e-101,"10","FTSJ2"
"EXD2",4.88245268019577e-107,1.72549457076132,0.815,0.088,9.62699071953405e-101,"10","EXD2"
"TTC191",5.07096934181111e-107,1.57936720223125,0.827,0.09,9.99869901262408e-101,"10","TTC19"
"gene99061",5.34256182437174e-107,1.95695996866874,0.765,0.076,1.05342123048905e-100,"10","gene9906"
"gene64242",5.44468669969736e-107,2.68090293277213,1,0.164,1.07355773341884e-100,"10","gene6424"
"gene10789",5.55089155683047e-107,2.28051509350154,0.914,0.127,1.09449870798552e-100,"10","gene10789"
"SSU72.11",5.84984141591791e-107,1.43664919446917,0.815,0.085,1.15344423613604e-100,"10","SSU72.1"
"gene6633",5.86294500994614e-107,2.85769370549068,0.975,0.152,1.15602794121963e-100,"10","gene6633"
"gene139821",6.27903627377071e-107,2.3008933330055,0.938,0.134,1.23807086099162e-100,"10","gene13982"
"gene48321",6.76179544881662e-107,1.92607622417736,0.914,0.12,1.33325904615905e-100,"10","gene4832"
"gene13976",7.16347732489348e-107,1.36240918420274,0.741,0.067,1.41246079057907e-100,"10","gene13976"
"LOC1283869531",7.33409832936691e-107,3.25385734076164,0.988,0.161,1.44610303832242e-100,"10","LOC128386953"
"gene54881",1.1926257443462e-106,1.25649826591901,0.753,0.069,2.35156338929185e-100,"10","gene5488"
"Cyp6a9.41",1.23722811486212e-106,2.00337936071367,0.877,0.109,2.43950824716372e-100,"10","Cyp6a9.4"
"SMURF2",1.26997124972378e-106,1.32214255110496,0.802,0.08,2.5040696215566e-100,"10","SMURF2"
"gene70252",1.27456937675589e-106,2.48739031970328,0.951,0.144,2.51313599232655e-100,"10","gene7025"
"gene13985",1.37303641335641e-106,1.30810798795035,0.716,0.062,2.70728866714474e-100,"10","gene13985"
"gene52",1.43932333126574e-106,1.66673692613142,0.889,0.109,2.83799009639321e-100,"10","gene5"
"gene16711",1.61139517056521e-106,2.44946800110841,0.988,0.159,3.17727326174747e-100,"10","gene1671"
"gene26671",1.78323510319032e-106,2.15186879972596,0.926,0.125,3.51609916442083e-100,"10","gene2667"
"gene115042",1.81228628326719e-106,2.52594763596883,0.988,0.16,3.57338091589093e-100,"10","gene11504"
"gene1493",1.83578989231307e-106,1.27569215260068,0.753,0.07,3.61972422753797e-100,"10","gene1493"
"LOC6035408",1.84832695579633e-106,3.40331989028274,1,0.17,3.64444422007227e-100,"10","LOC6035408"
"gene2021",1.87930756924451e-106,1.50366026309626,0.815,0.086,3.70553033758056e-100,"10","gene202"
"gene10608",1.90247735920111e-106,1.88383127888931,0.827,0.093,3.75121544043686e-100,"10","gene10608"
"RAD9B1",1.97279407892898e-106,2.95260273019102,0.988,0.166,3.88986264351044e-100,"10","RAD9B"
"gene40801",2.07200907576012e-106,1.44870521204424,0.802,0.084,4.08549011115725e-100,"10","gene4080"
"gene134171",2.35550232425591e-106,1.81718852686539,0.84,0.095,4.64446877435855e-100,"10","gene13417"
"gene11224",2.49409057234287e-106,1.33973048594943,0.728,0.065,4.91773056828878e-100,"10","gene11224"
"gene144732",2.74559166696938e-106,1.62805879363424,0.889,0.109,5.41362860612188e-100,"10","gene14473"
"MPC2",3.04864218031098e-106,1.35849124937247,0.753,0.071,6.01116936495471e-100,"10","MPC2"
"UTP11L2",3.07199530556229e-106,2.53307682922331,0.963,0.147,6.05721595972836e-100,"10","UTP11L"
"MNS1.31",3.09283940058931e-106,2.69149827316254,0.988,0.161,6.09831536663018e-100,"10","MNS1.3"
"gene5741",3.35549951512005e-106,1.68971331154803,0.802,0.085,6.61621623543651e-100,"10","gene574"
"gene136041",3.63549199068229e-106,2.71347113821219,0.975,0.155,7.16829223910377e-100,"10","gene13604"
"COQ21",3.66809595874938e-106,1.77320614260323,0.864,0.104,7.23257921095197e-100,"10","COQ2"
"DERL11",4.00474087814966e-106,1.92630765557196,0.926,0.126,7.89635984071422e-100,"10","DERL1"
"gene12265",4.53496072952298e-106,1.67073677919149,0.827,0.091,8.94182242331913e-100,"10","gene12265"
"gene10080",4.55329772339899e-106,1.65245076326523,0.765,0.075,8.97797844600514e-100,"10","gene10080"
"VAC141",4.71952518101829e-106,1.43920455342483,0.815,0.087,9.30573793424835e-100,"10","VAC14"
"gene142081",5.28894512419095e-106,1.98457316323723,0.864,0.107,1.04284934154589e-99,"10","gene14208"
"SUCLA22",5.29348653728386e-106,2.55375360286344,0.975,0.155,1.04374479603491e-99,"10","SUCLA2"
"gene97762",6.2965620034039e-106,1.73908792252161,0.975,0.142,1.24152650198977e-99,"10","gene9776"
"gene75231",6.5704719751875e-106,1.40719285827991,0.84,0.091,1.29553478284919e-99,"10","gene7523"
"gene82262",8.48580907305937e-106,2.9122935960322,0.975,0.156,1.6731919497232e-99,"10","gene8226"
"gene6874",9.942061022542e-106,2.52927514267604,0.963,0.148,1.96032886473803e-99,"10","gene687"
"COX7A13",1.01142812704814e-105,2.59992061469366,0.963,0.143,1.99428644379155e-99,"10","COX7A1"
"gene42421",1.14005757708284e-105,2.6695354296104,0.975,0.157,2.24791194778583e-99,"10","gene4242"
"gene42841",1.23632570330893e-105,1.76562538057305,0.926,0.126,2.43772891447648e-99,"10","gene4284"
"gene10251",1.95594872473286e-105,1.43373859494038,0.778,0.079,3.8566477658382e-99,"10","gene10251"
"NT5C3B2",2.09820315529724e-105,1.90797784726181,0.901,0.119,4.1371383660668e-99,"10","NT5C3B"
"RRAGD1",2.15605046096698e-105,1.77453325489671,0.914,0.122,4.25119896456302e-99,"10","RRAGD"
"AK31",2.22801407212631e-105,2.43083852908854,0.926,0.134,4.39309343075727e-99,"10","AK3"
"RAD171",2.34077444797929e-105,1.21285980466743,0.79,0.077,4.61542904012651e-99,"10","RAD17"
"DTWD11",2.92604989827797e-105,2.4674724417681,0.963,0.151,5.76944766507928e-99,"10","DTWD1"
"ENSA1",3.33432825479688e-105,2.61269788327685,0.975,0.153,6.57447173938052e-99,"10","ENSA"
"gene145022",3.3450993198659e-105,1.99871523199113,0.914,0.125,6.59570961924355e-99,"10","gene14502"
"gene43811",3.68918127420148e-105,2.41665698637918,0.938,0.135,7.27415424495059e-99,"10","gene4381"
"gene12351",3.72743268750464e-105,1.46030046253381,0.815,0.087,7.34957658388533e-99,"10","gene1235"
"gene26841",4.49676428501459e-105,1.86699820162388,0.864,0.106,8.86650846927038e-99,"10","gene2684"
"gene20651",5.33489073099024e-105,2.47139055452063,0.988,0.16,1.05190868035022e-98,"10","gene2065"
"FXN1",5.34472483178408e-105,2.60838716296531,0.975,0.155,1.05384772212448e-98,"10","FXN"
"DHPS3",5.42503656056807e-105,1.95351941841167,0.951,0.137,1.06968321134098e-98,"10","DHPS"
"gene77701",5.94446829666485e-105,2.87177589167161,0.963,0.148,1.17210231973538e-98,"10","gene7770"
"gene20811",6.26684055328452e-105,1.67366090626267,0.815,0.09,1.23566616614604e-98,"10","gene2081"
"LSG1.1",6.31495208855838e-105,1.54609882190488,0.753,0.073,1.24515257254712e-98,"10","LSG1.1"
