"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ADRM11",2.2088790647424e-90,1.50154919182068,0.84,0.116,4.35536392254303e-84,"10","ADRM1"
"gene89992",2.75542846089069e-90,1.97942976003433,0.877,0.135,5.43302433404661e-84,"10","gene8999"
"EMC61",2.99623950588088e-90,1.58337674798457,0.864,0.127,5.90784423443914e-84,"10","EMC6"
"TPI11",3.39055927564143e-90,1.5666947994476,0.827,0.111,6.68534542342381e-84,"10","TPI1"
"SON.11",3.72796812557951e-90,1.64534987183617,0.802,0.104,7.35063233551578e-84,"10","SON.1"
"gene902",6.46242508125449e-90,1.6557659796247,0.852,0.125,1.27423060412388e-83,"10","gene90"
"gene3206",7.71635167848604e-90,1.36631881466328,0.852,0.116,1.52147395711099e-83,"10","gene3206"
"INPP4A1",8.60448898132645e-90,2.15480713662127,0.84,0.122,1.69659269623974e-83,"10","INPP4A"
"TIMM10B3",9.54650505744574e-90,1.66000548917306,0.864,0.128,1.88233499865338e-83,"10","TIMM10B"
"gene13522",1.10467423778695e-89,1.47733852398077,0.815,0.107,2.17814474237914e-83,"10","gene1352"
"Nurf-381",3.22132067019862e-89,1.67341149921893,0.926,0.148,6.35164869542613e-83,"10","Nurf-38"
"gene33632",8.83018134377435e-89,1.91040790663217,0.84,0.115,1.74109365551311e-82,"10","gene3363"
"MRPS34",9.82660079147914e-89,1.96301491101178,0.802,0.106,1.93756295904014e-82,"10","MRPS34"
"gene131941",1.22328779365876e-88,2.10803873843791,0.877,0.138,2.41202137701005e-82,"10","gene13194"
"SKIV2L2",1.24108166491605e-88,1.37361625878206,0.827,0.11,2.44710649604322e-82,"10","SKIV2L"
"gene45131",2.1056330006246e-88,1.81859504110247,0.889,0.141,4.15178818588056e-82,"10","gene4513"
"gene129361",2.21100971272755e-88,1.74166539118276,0.802,0.107,4.35956503409969e-82,"10","gene12936"
"gene27482",2.26018475906084e-88,1.43721306831462,0.84,0.117,4.45652607923249e-82,"10","gene2748"
"WDR832",2.84640122404936e-88,1.6121356526871,0.852,0.124,5.61240015272299e-82,"10","WDR83"
"gene130641",3.31037798766315e-88,1.66332912575451,0.84,0.118,6.52724772830877e-82,"10","gene13064"
"INTS93",3.86027284770832e-88,1.85755499848986,0.901,0.145,7.61150456828743e-82,"10","INTS9"
"gene6888",4.54057400076361e-88,1.54728758909337,0.815,0.111,8.95289040772765e-82,"10","gene6888"
"gene1752",5.26001486513432e-88,2.0916634898666,0.877,0.14,1.03714500903732e-81,"10","gene175"
"gene11573",7.32437386508696e-88,2.67184830898578,0.827,0.124,1.44418561416068e-81,"10","gene11573"
"gene64921",1.07208790385483e-87,1.76041630289124,0.889,0.14,2.11389254068947e-81,"10","gene6492"
"ATG122",1.60036622301695e-87,1.73370417795255,0.852,0.129,3.15552690133234e-81,"10","ATG12"
"VPS4A",4.08891136747657e-87,1.4566857212496,0.802,0.109,8.06232325555603e-81,"10","VPS4A"
"gene37441",7.31388626786901e-87,1.63582030355283,0.827,0.122,1.44211771903295e-80,"10","gene3744"
"beta-CA1",1.02813984876201e-86,1.46018342976412,0.827,0.113,2.02723783121605e-80,"10","beta-CA"
"gene39122",1.10161997146448e-86,1.45015345881892,0.827,0.114,2.172122483595e-80,"10","gene3912"
"gene20932",1.23553792544997e-86,1.51244512927945,0.852,0.124,2.43617561111976e-80,"10","gene2093"
"DHX15",1.57385841136396e-86,1.56192167261171,0.815,0.115,3.10326004418212e-80,"10","DHX15"
"gene40311",1.69355795656469e-86,1.46565487297224,0.877,0.127,3.3392779815303e-80,"10","gene4031"
"gene146832",1.9977799225463e-86,2.07226584960098,0.852,0.134,3.93912855562043e-80,"10","gene14683"
"gene138702",2.20747961019605e-86,2.16892009579373,0.901,0.148,4.3526045438429e-80,"10","gene13870"
"gene65132",2.54795162399846e-86,1.79403917278761,0.889,0.146,5.02393125847383e-80,"10","gene6513"
"gene10131",2.80036451335018e-86,1.64321020877418,0.84,0.126,5.52162713029175e-80,"10","gene1013"
"gene45053",3.00291252805233e-86,1.51414174696458,0.889,0.143,5.92100178592477e-80,"10","gene4505"
"gene112471",5.44224750948155e-86,2.35523445635697,0.852,0.131,1.07307678535628e-79,"10","gene11247"
"AKAP12",8.28698119063989e-86,1.91996494694787,0.889,0.147,1.63398800235878e-79,"10","AKAP1"
"gene140661",8.35588879276957e-86,2.28672246016864,0.815,0.118,1.64757487948098e-79,"10","gene14066"
"gene125964",8.80645438226272e-86,1.9295068708709,0.889,0.144,1.73641528475897e-79,"10","gene12596"
"CDK62",9.9550401894357e-86,1.74794135346945,0.864,0.137,1.96288803586404e-79,"10","CDK6"
"gene93241",1.37764207250365e-85,2.01117669551468,0.852,0.129,2.71636988938529e-79,"10","gene9324"
"RBCK1.51",1.39726903702628e-85,1.72926688027072,0.889,0.149,2.75506941556369e-79,"10","RBCK1.5"
"C19orf471",1.50107171899123e-85,1.51402659391021,0.802,0.113,2.95974266513612e-79,"10","C19orf47"
"CCDC124.12",1.5659154264926e-85,1.91493345158077,0.877,0.144,3.08759843993306e-79,"10","CCDC124.1"
"gene125632",2.67183161763301e-85,1.75674596696452,0.889,0.148,5.26819200756274e-79,"10","gene12563"
"ERI23",3.11746047560466e-85,1.84171640499308,0.877,0.141,6.14686204515491e-79,"10","ERI2"
"gene82882",3.63014601149239e-85,1.65301627846786,0.864,0.134,7.15775128859816e-79,"10","gene8288"
"WDR462",1.38741523458623e-84,1.98603917944652,0.864,0.136,2.73564015104111e-78,"10","WDR46"
"gene101572",1.976811857871e-84,2.32578922451735,0.877,0.144,3.89778471119273e-78,"10","gene10157"
"gene15591",2.18234381125773e-84,1.57113519010594,0.852,0.13,4.30304295687887e-78,"10","gene1559"
"SGPL1",2.51820630709466e-84,2.00279952968359,0.877,0.139,4.96528084063282e-78,"10","SGPL1"
"gene8554",2.83877908222785e-84,2.01349696301388,0.877,0.146,5.59737117172002e-78,"10","gene8554"
"l(2)06496.13",3.25413849432001e-84,1.96528765146782,0.889,0.147,6.41635733859095e-78,"10","l(2)06496.1"
"DDRGK12",3.74315861049053e-84,1.93303157173903,0.877,0.145,7.38058421971053e-78,"10","DDRGK1"
"DBI2",4.20502204032655e-84,1.84504004157454,0.84,0.124,8.29126482308e-78,"10","DBI"
"SIRT41",2.62153205296926e-83,1.50866967395924,0.827,0.124,5.16901369003829e-77,"10","SIRT4"
"RABGEF12",3.94182538297375e-83,1.480289373961,0.84,0.129,7.77230602435465e-77,"10","RABGEF1"
"MAP2K32",5.43925155416045e-83,1.32300583728264,0.84,0.124,1.07248605696705e-76,"10","MAP2K3"
"FKBP51",7.28456371991092e-83,1.74626077298921,0.864,0.144,1.43633603684255e-76,"10","FKBP5"
"gene93372",1.64097978779717e-82,1.40489838967777,0.877,0.136,3.23560681952844e-76,"10","gene9337"
"C12orf731",1.718694912702e-82,1.46874296528078,0.84,0.126,3.3888418502049e-76,"10","C12orf73"
"UTP14A2",1.98542716341502e-82,1.64085196254424,0.877,0.145,3.91477196574505e-76,"10","UTP14A"
"gene11424",2.44491833452052e-82,1.47159132758981,0.802,0.111,4.82077506084583e-76,"10","gene1142"
"LYSC42",3.16538186084758e-82,2.27935181053566,0.877,0.147,6.24135118027179e-76,"10","LYSC4"
"gene22862",6.33441454558411e-82,1.43860798840503,0.84,0.131,1.24899008834991e-75,"10","gene2286"
"gene110952",1.38768676495687e-81,1.42905684434538,0.852,0.134,2.736175541864e-75,"10","gene11095"
"DHX91",2.51446415460944e-81,1.62515777664782,0.877,0.146,4.95790224024362e-75,"10","DHX9"
"gene30821",6.08820562276737e-81,2.0071734714897,0.864,0.14,1.20044377013084e-74,"10","gene3082"
"gene144903",1.54449729039092e-80,1.72468372107111,0.815,0.127,3.04536716582017e-74,"10","gene14490"
"gene29622",2.55836318293415e-80,1.50354766909851,0.827,0.129,5.04446028103995e-74,"10","gene2962"
"gene92583",3.26749901211405e-80,1.88224293232252,0.84,0.137,6.44270097963292e-74,"10","gene9258"
"gene69502",3.76785969529182e-80,1.47098599252413,0.802,0.119,7.42928865777074e-74,"10","gene6950"
"gene99991",3.77453632483934e-80,1.61082084485137,0.815,0.121,7.44245332211095e-74,"10","gene9999"
"gene51061",4.11223005663964e-80,1.65646890926897,0.827,0.133,8.10830195086938e-74,"10","gene5106"
"SSR41",4.26422149175595e-80,1.35265317290252,0.827,0.127,8.40799151903427e-74,"10","SSR4"
"PRPF62",7.02332182812291e-80,1.4295104964974,0.877,0.146,1.38482558845668e-73,"10","PRPF6"
"gene144591",1.69366226626236e-79,1.68546244732744,0.827,0.137,3.33948365448961e-73,"10","gene14459"
"COQ52",2.89742263522228e-79,1.60479568960754,0.815,0.123,5.71300177326744e-73,"10","COQ5"
"BMS12",3.12826601411721e-79,1.58117386658695,0.815,0.126,6.16816789813366e-73,"10","BMS1"
"Cyp6a9.22",3.34623213926006e-79,1.84406875353461,0.827,0.14,6.59794325928245e-73,"10","Cyp6a9.2"
"GLRX21",1.69065479499204e-78,1.38824272405813,0.827,0.124,3.33355366398994e-72,"10","GLRX2"
"HSD17B101",2.39034030803088e-78,1.61598827109338,0.815,0.127,4.71316067338081e-72,"10","HSD17B10"
"SMC3.11",2.68349973437958e-78,1.41172856424827,0.815,0.123,5.29119865176213e-72,"10","SMC3.1"
"CES5A.111",3.45597348047175e-78,1.78756814548184,0.852,0.145,6.81432607804062e-72,"10","CES5A.11"
"gene89172",8.6610561313992e-78,1.98165854021968,0.84,0.144,1.70774634102548e-71,"10","gene8917"
"gene27693",1.42467847057828e-77,1.73593205429623,0.815,0.131,2.80911404839813e-71,"10","gene2769"
"TBL3.1",3.02492717713754e-77,1.44763852434989,0.815,0.129,5.96440923630247e-71,"10","TBL3.1"
"gene88961",1.26876554035082e-76,1.61145429762753,0.84,0.143,2.50169226048336e-70,"10","gene8896"
"gene35921",1.30739437145782e-75,1.61509527020145,0.827,0.138,2.57785877410507e-69,"10","gene3592"
"gene125271",1.14189809231627e-74,1.63788577126992,0.815,0.134,2.25154098921888e-68,"10","gene12527"
"CUTA1",1.21351832519209e-74,2.45903977742703,0.802,0.137,2.39275839825247e-68,"10","CUTA"
"gene87241",3.80799873399411e-73,1.14278121826469,0.815,0.13,7.5084329277491e-67,"10","gene8724"
"UTP183",1.68009900626442e-72,1.98228460337585,0.815,0.144,3.31274025589888e-66,"10","UTP18"
"gene135872",2.99746889639635e-72,1.41238052266167,0.815,0.136,5.9102682888762e-66,"10","gene13587"
"gene19282",9.31248383466298e-72,1.56939875832495,0.827,0.142,1.83619179384482e-65,"10","gene1928"
"SIAH23",1.44238958510127e-71,1.32051844680102,0.815,0.135,2.84403599159219e-65,"10","SIAH2"
"RANGAP13",3.14133281510929e-71,1.66317274788054,0.827,0.149,6.19393240219019e-65,"10","RANGAP1"
"gene24514",4.58484370441956e-70,1.42901980358446,0.827,0.146,9.04017932872038e-64,"10","gene2451"
"ADSS1",1.08926688532541e-69,1.4276004611853,0.815,0.144,2.14776524894104e-63,"10","ADSS"
"PUS72",2.36656370974253e-69,1.20999636666314,0.802,0.132,4.66627909437596e-63,"10","PUS7"
"TAF82",3.48670023337428e-69,2.38862267945216,0.815,0.146,6.87491164525644e-63,"10","TAF8"
"gene2529",6.28642731188955e-64,1.08479226072735,0.802,0.144,1.23952819115002e-57,"10","gene2529"
"SKP1.31",6.58020074996392e-61,1.14365216164327,0.802,0.148,1.29745305693436e-54,"10","SKP1.3"
"gene14372",9.6306701649583e-60,0.980735364849681,0.802,0.148,1.8989302789767e-53,"10","gene1437"
"UCP21",4.07402108520646e-100,3.90273857151615,0.924,0.107,8.03296329681909e-94,"11","UCP2"
"gene14373",1.61887054770373e-87,3.77286645353866,0.955,0.148,3.19201285904646e-81,"11","gene1437"
"gene26752",2.49500963458683e-84,2.27230149359301,0.803,0.09,4.91954273202548e-78,"11","gene2675"
"SGPL11",2.40982339749761e-76,2.69966812435537,0.909,0.142,4.7515765134861e-70,"11","SGPL1"
"gene57262",3.59219014450676e-75,2.37516483619918,0.803,0.109,7.08291169400163e-69,"11","gene5726"
"TDP12",4.28657707937695e-70,2.43007281802487,0.848,0.13,8.45207121599275e-64,"11","TDP1"
"gene130192",1.82095802885886e-67,2.96715126631891,0.818,0.124,3.59047945627655e-61,"11","gene13019"
"gene10571",1.83044836555477e-65,2.5515408883389,0.833,0.128,3.60919205612771e-59,"11","gene1057"
"CLIPB93",2.36130519479142e-65,1.59060875261033,0.803,0.116,4.65591060174557e-59,"11","CLIPB9"
"NIPBL2",8.0515903705225e-65,1.95722289831499,0.818,0.127,1.58757474678489e-58,"11","NIPBL"
"gene143751",1.54413106907303e-62,2.29250636418004,0.818,0.131,3.04464506783795e-56,"11","gene14375"
"gene56172",1.51928490194717e-59,1.86325129596104,0.818,0.132,2.99565456326903e-53,"11","gene5617"
"gene6803",0,3.18456736981525,0.981,0.014,0,"12","gene6803"
"gene10236",0,2.23227551118287,0.815,0.009,0,"12","gene10236"
"gene2439",6.06558545799979e-284,2.6510644252174,0.907,0.017,1.19598363235675e-277,"12","gene2439"
"gene3314",8.42006212196891e-256,1.77546787483657,0.833,0.016,1.66022827491786e-249,"12","gene3314"
"gene1916",3.25940321358849e-235,2.78589881131558,0.852,0.02,6.42673806460274e-229,"12","gene1916"
"gene7137",2.60765786642439e-160,2.0403518003674,0.889,0.042,5.14165722109589e-154,"12","gene7137"
"gene106891",1.34690646822943e-141,3.27254527681378,0.907,0.054,2.65576686945078e-135,"12","gene10689"
"gene146291",7.9382873140024e-129,2.07528349877924,0.852,0.05,1.56523418262462e-122,"12","gene14629"
"gene77712",1.79295701356593e-95,1.68045849794952,0.815,0.065,3.53526837036967e-89,"12","gene7771"
"SPARC3",6.35333559090265e-48,1.67713186132771,0.815,0.147,1.25272085113691e-41,"12","SPARC"
"gene106892",4.53656704314856e-32,1.99419881224393,0.812,0.066,8.94498967702931e-26,"13","gene10689"
